"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Bermuda","2021","Total","Both Sexes","55 - 59","Estimate - de jure","Final figure, complete","2021","5342","4"
"Bermuda","2021","Total","Both Sexes","56","Estimate - de jure","Final figure, complete","2021","1071","4"
"Bermuda","2021","Total","Both Sexes","57","Estimate - de jure","Final figure, complete","2021","1129","4"
"Bermuda","2021","Total","Both Sexes","58","Estimate - de jure","Final figure, complete","2021","1098","4"
"Bermuda","2021","Total","Both Sexes","59","Estimate - de jure","Final figure, complete","2021","1067","4"
"Bermuda","2021","Total","Both Sexes","60","Estimate - de jure","Final figure, complete","2021","1089","4"
"Bermuda","2021","Total","Both Sexes","60 - 64","Estimate - de jure","Final figure, complete","2021","5200","4"
"Bermuda","2021","Total","Both Sexes","61","Estimate - de jure","Final figure, complete","2021","1106","4"
"Bermuda","2021","Total","Both Sexes","62","Estimate - de jure","Final figure, complete","2021","1050","4"
"Bermuda","2021","Total","Both Sexes","63","Estimate - de jure","Final figure, complete","2021","980","4"
"Bermuda","2021","Total","Both Sexes","64","Estimate - de jure","Final figure, complete","2021","975","4"
"Bermuda","2021","Total","Both Sexes","65","Estimate - de jure","Final figure, complete","2021","922","4"
"Bermuda","2021","Total","Both Sexes","65 - 69","Estimate - de jure","Final figure, complete","2021","4215","4"
"Bermuda","2021","Total","Both Sexes","66","Estimate - de jure","Final figure, complete","2021","881","4"
"Bermuda","2021","Total","Both Sexes","67","Estimate - de jure","Final figure, complete","2021","859","4"
"Bermuda","2021","Total","Both Sexes","68","Estimate - de jure","Final figure, complete","2021","771","4"
"Bermuda","2021","Total","Both Sexes","69","Estimate - de jure","Final figure, complete","2021","782","4"
"Bermuda","2021","Total","Both Sexes","70","Estimate - de jure","Final figure, complete","2021","715","4"
"Bermuda","2021","Total","Both Sexes","70 - 74","Estimate - de jure","Final figure, complete","2021","3236","4"
"Bermuda","2021","Total","Both Sexes","71","Estimate - de jure","Final figure, complete","2021","660","4"
"Bermuda","2021","Total","Both Sexes","72","Estimate - de jure","Final figure, complete","2021","657","4"
"Bermuda","2021","Total","Both Sexes","73","Estimate - de jure","Final figure, complete","2021","631","4"
"Bermuda","2021","Total","Both Sexes","74","Estimate - de jure","Final figure, complete","2021","573","4"
"Bermuda","2021","Total","Both Sexes","75","Estimate - de jure","Final figure, complete","2021","577","4"
"Bermuda","2021","Total","Both Sexes","75 - 79","Estimate - de jure","Final figure, complete","2021","2421","4"
"Bermuda","2021","Total","Both Sexes","76","Estimate - de jure","Final figure, complete","2021","518","4"
"Bermuda","2021","Total","Both Sexes","77","Estimate - de jure","Final figure, complete","2021","476","4"
"Bermuda","2021","Total","Both Sexes","78","Estimate - de jure","Final figure, complete","2021","456","4"
"Bermuda","2021","Total","Both Sexes","79","Estimate - de jure","Final figure, complete","2021","394","4"
"Bermuda","2021","Total","Both Sexes","80","Estimate - de jure","Final figure, complete","2021","357","4"
"Bermuda","2021","Total","Both Sexes","80 - 84","Estimate - de jure","Final figure, complete","2021","1611","4"
"Bermuda","2021","Total","Both Sexes","81","Estimate - de jure","Final figure, complete","2021","336","4"
"Bermuda","2021","Total","Both Sexes","82","Estimate - de jure","Final figure, complete","2021","338","4"
"Bermuda","2021","Total","Both Sexes","83","Estimate - de jure","Final figure, complete","2021","318","4"
"Bermuda","2021","Total","Both Sexes","84","Estimate - de jure","Final figure, complete","2021","262","4"
"Bermuda","2021","Total","Both Sexes","85","Estimate - de jure","Final figure, complete","2021","1596","4"
"Bermuda","2021","Total","Both Sexes","85 +","Estimate - de jure","Final figure, complete","2021","1596","4"
"Bermuda","2021","Total","Male","Total","Estimate - de jure","Final figure, complete","2021","30783","4"
"Bermuda","2021","Total","Male","0","Estimate - de jure","Final figure, complete","2021","267","4"
"Bermuda","2021","Total","Male","0 - 4","Estimate - de jure","Final figure, complete","2021","1400","4"
"Bermuda","2021","Total","Male","1","Estimate - de jure","Final figure, complete","2021","274","4"
"Bermuda","2021","Total","Male","1 - 4","Estimate - de jure","Final figure, complete","2021","1133","4"
"Bermuda","2021","Total","Male","2","Estimate - de jure","Final figure, complete","2021","280","4"
"Bermuda","2021","Total","Male","3","Estimate - de jure","Final figure, complete","2021","285","4"
"Bermuda","2021","Total","Male","4","Estimate - de jure","Final figure, complete","2021","294","4"
"Bermuda","2021","Total","Male","5","Estimate - de jure","Final figure, complete","2021","306","4"
"Bermuda","2021","Total","Male","5 - 9","Estimate - de jure","Final figure, complete","2021","1482","4"
"Bermuda","2021","Total","Male","6","Estimate - de jure","Final figure, complete","2021","292","4"
"Bermuda","2021","Total","Male","7","Estimate - de jure","Final figure, complete","2021","284","4"
"Bermuda","2021","Total","Male","8","Estimate - de jure","Final figure, complete","2021","309","4"
"Bermuda","2021","Total","Male","9","Estimate - de jure","Final figure, complete","2021","291","4"
"Bermuda","2021","Total","Male","10","Estimate - de jure","Final figure, complete","2021","316","4"
"Bermuda","2021","Total","Male","10 - 14","Estimate - de jure","Final figure, complete","2021","1701","4"
"Bermuda","2021","Total","Male","11","Estimate - de jure","Final figure, complete","2021","349","4"
"Bermuda","2021","Total","Male","12","Estimate - de jure","Final figure, complete","2021","365","4"
"Bermuda","2021","Total","Male","13","Estimate - de jure","Final figure, complete","2021","353","4"
"Bermuda","2021","Total","Male","14","Estimate - de jure","Final figure, complete","2021","318","4"
"Bermuda","2021","Total","Male","15","Estimate - de jure","Final figure, complete","2021","335","4"
"Bermuda","2021","Total","Male","15 - 19","Estimate - de jure","Final figure, complete","2021","1648","4"
"Bermuda","2021","Total","Male","16","Estimate - de jure","Final figure, complete","2021","323","4"
"Bermuda","2021","Total","Male","17","Estimate - de jure","Final figure, complete","2021","333","4"
"Bermuda","2021","Total","Male","18","Estimate - de jure","Final figure, complete","2021","327","4"
"Bermuda","2021","Total","Male","19","Estimate - de jure","Final figure, complete","2021","330","4"
"Bermuda","2021","Total","Male","20","Estimate - de jure","Final figure, complete","2021","311","4"
"Bermuda","2021","Total","Male","20 - 24","Estimate - de jure","Final figure, complete","2021","1519","4"
"Bermuda","2021","Total","Male","21","Estimate - de jure","Final figure, complete","2021","298","4"
"Bermuda","2021","Total","Male","22","Estimate - de jure","Final figure, complete","2021","303","4"
"Bermuda","2021","Total","Male","23","Estimate - de jure","Final figure, complete","2021","313","4"
"Bermuda","2021","Total","Male","24","Estimate - de jure","Final figure, complete","2021","294","4"
"Bermuda","2021","Total","Male","25","Estimate - de jure","Final figure, complete","2021","271","4"
"Bermuda","2021","Total","Male","25 - 29","Estimate - de jure","Final figure, complete","2021","1438","4"
"Bermuda","2021","Total","Male","26","Estimate - de jure","Final figure, complete","2021","314","4"
"Bermuda","2021","Total","Male","27","Estimate - de jure","Final figure, complete","2021","272","4"
"Bermuda","2021","Total","Male","28","Estimate - de jure","Final figure, complete","2021","275","4"
"Bermuda","2021","Total","Male","29","Estimate - de jure","Final figure, complete","2021","306","4"
"Bermuda","2021","Total","Male","30","Estimate - de jure","Final figure, complete","2021","303","4"
"Bermuda","2021","Total","Male","30 - 34","Estimate - de jure","Final figure, complete","2021","1639","4"
"Bermuda","2021","Total","Male","31","Estimate - de jure","Final figure, complete","2021","315","4"
"Bermuda","2021","Total","Male","32","Estimate - de jure","Final figure, complete","2021","341","4"
"Bermuda","2021","Total","Male","33","Estimate - de jure","Final figure, complete","2021","319","4"
"Bermuda","2021","Total","Male","34","Estimate - de jure","Final figure, complete","2021","361","4"
"Bermuda","2021","Total","Male","35","Estimate - de jure","Final figure, complete","2021","398","4"
"Bermuda","2021","Total","Male","35 - 39","Estimate - de jure","Final figure, complete","2021","2136","4"
"Bermuda","2021","Total","Male","36","Estimate - de jure","Final figure, complete","2021","414","4"
"Bermuda","2021","Total","Male","37","Estimate - de jure","Final figure, complete","2021","433","4"
"Bermuda","2021","Total","Male","38","Estimate - de jure","Final figure, complete","2021","455","4"
"Bermuda","2021","Total","Male","39","Estimate - de jure","Final figure, complete","2021","436","4"
"Bermuda","2021","Total","Male","40","Estimate - de jure","Final figure, complete","2021","437","4"
"Bermuda","2021","Total","Male","40 - 44","Estimate - de jure","Final figure, complete","2021","2235","4"
"Bermuda","2021","Total","Male","41","Estimate - de jure","Final figure, complete","2021","423","4"
"Bermuda","2021","Total","Male","42","Estimate - de jure","Final figure, complete","2021","451","4"
"Bermuda","2021","Total","Male","43","Estimate - de jure","Final figure, complete","2021","464","4"
"Bermuda","2021","Total","Male","44","Estimate - de jure","Final figure, complete","2021","460","4"
"Bermuda","2021","Total","Male","45","Estimate - de jure","Final figure, complete","2021","479","4"
"Bermuda","2021","Total","Male","45 - 49","Estimate - de jure","Final figure, complete","2021","2409","4"
"Bermuda","2021","Total","Male","46","Estimate - de jure","Final figure, complete","2021","446","4"
"Bermuda","2021","Total","Male","47","Estimate - de jure","Final figure, complete","2021","479","4"
"Bermuda","2021","Total","Male","48","Estimate - de jure","Final figure, complete","2021","496","4"
"Bermuda","2021","Total","Male","49","Estimate - de jure","Final figure, complete","2021","509","4"
"Bermuda","2021","Total","Male","50","Estimate - de jure","Final figure, complete","2021","550","4"
"Bermuda","2021","Total","Male","50 - 54","Estimate - de jure","Final figure, complete","2021","2492","4"
"Bermuda","2021","Total","Male","51","Estimate - de jure","Final figure, complete","2021","491","4"
"Bermuda","2021","Total","Male","52","Estimate - de jure","Final figure, complete","2021","471","4"
"Bermuda","2021","Total","Male","53","Estimate - de jure","Final figure, complete","2021","471","4"
"Bermuda","2021","Total","Male","54","Estimate - de jure","Final figure, complete","2021","509","4"
"Bermuda","2021","Total","Male","55","Estimate - de jure","Final figure, complete","2021","489","4"
"Bermuda","2021","Total","Male","55 - 59","Estimate - de jure","Final figure, complete","2021","2639","4"
"Bermuda","2021","Total","Male","56","Estimate - de jure","Final figure, complete","2021","525","4"
"Bermuda","2021","Total","Male","57","Estimate - de jure","Final figure, complete","2021","577","4"
"Bermuda","2021","Total","Male","58","Estimate - de jure","Final figure, complete","2021","542","4"
"Bermuda","2021","Total","Male","59","Estimate - de jure","Final figure, complete","2021","506","4"
"Bermuda","2021","Total","Male","60","Estimate - de jure","Final figure, complete","2021","496","4"
"Bermuda","2021","Total","Male","60 - 64","Estimate - de jure","Final figure, complete","2021","2403","4"
"Bermuda","2021","Total","Male","61","Estimate - de jure","Final figure, complete","2021","537","4"
